ville,hotels,liens,lat,lon,description,score,meteo_score
Collioure,Hotel Méditerranée,https://www.booking.com/hotel/fr/mediterranee-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=405&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52708254,3.08026291,"
Cet établissement est à 5 minutes à pied de la plage. Doté d'un jardin de style méditerranéen et d'une terrasse, l'Hotel Méditerranée se trouve à Collioure, à 5 minutes de marche de la plage la plus proche. Une connexion Wi-Fi gratuite et un parking privé sont mis à votre disposition sur place.
Toutes les chambres sont climatisées et pourvues d'un balcon et d'une télévision par satellite à écran plat. Elles possèdent également un réfrigérateur, un téléphone et un coffre-fort. Chaque chambre dispose d'une salle de bains avec une baignoire ou une douche.
Un petit-déjeuner buffet est servi tous les matins, et vous pourrez le déguster sur la terrasse par beau temps.
L'établissement propose une bagagerie.
Argèles-sur-Mer se situe à 7,3 km et la frontière espagnole est à 26 km. L'aéroport de Perpignan-Rivesaltes est le plus proche, à 38 km. 
","7,9",25
Collioure,Les Roches Brunes,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=100&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52534777,3.09032446,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Roches Brunes ! Connectez-vous ou inscrivez-vous pour économiser.
Situé à Collioure, à 100 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un restaurant, un parking privé gratuit, un bar et un jardin. Il propose des chambres familiales et une terrasse. Vous pourrez profiter d'une vue sur la mer.
Les chambres climatisées comprennent une télévision à écran plat et une salle de bains privative pourvue d'une douche. Certaines s'ouvrent sur un balcon. Elles comprennent également un coffre-fort.
Un petit-déjeuner buffet et continental est servi tous les matins sur place.
Vous séjournerez à proximité des plages de Boutigue, de Saint-Vincent et du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 30 km. 
","9,0",25
Collioure,Résidence du Soleil,https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=101&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52311754,3.08542530,"
Cet établissement est à 2 minutes à pied de la plage. Situé dans le centre-ville de Collioure, à 400 mètres du château royal et à 100 mètres de la plage, cet appartement dispose d'une terrasse et d'un jardin. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
La cuisine est équipée d'un four et d'un micro-ondes. Il dispose également d'une télévision à écran plat. La Résidence du Soleil comporte également un barbecue.
La région est prisée des amateurs de plongée sous-marine et avec tuba. Vous aurez la possibilité de pratiquer différentes activités dans les environs, telles que le vélo et la pêche. L'aéroport de Perpignan-Rivesaltes est implanté à 30 km. 
","7,7",25
Collioure,Hôtel La Casa Pairal,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=239&beach_rating_score=8.1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52616733,3.08235571,"
Cet établissement est à 3 minutes à pied de la plage. Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée. Il occupe un bâtiment catalan du XIXe siècle au cœur du vieux quartier de Collioure.
Les chambres à la décoration traditionnelle de l’Hôtel La Casa Pairal sont climatisées. Elles possèdent toutes une télévision par satellite à écran plat, un minibar et une connexion Wi-Fi gratuite. Certaines offrent une vue sur la ville, la cour de l’hôtel et sa fontaine, ou la place du village.
A l’Hôtel La Casa Pairal, un petit-déjeuner buffet pourra vous être servi tous les jours dans la salle prévue à cet effet ou dans votre chambre sur demande. Vous pourrez également prendre un verre dans le jardin de l’hôtel.
La réception est ouverte 24h/24. Des journaux gratuits et un coffre-fort sont également disponibles.
La gare de Collioure se trouve à 500 mètres. Vous séjournerez à 23 km de la frontière espagnole. 
","8,7",25
Collioure,La Frégate,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=161&beach_rating_score=8.1&from=searchresults#hotelTmpl,42.52638625,3.08325659,"
Cet établissement est à 2 minutes à pied de la plage. Installé à Collioure, à 150 mètres de la plage de Boramar, L’établissement La Frégate vous propose un restaurant, un bar et un salon commun. Doté d’une terrasse, cet hôtel se trouve à proximité de plusieurs attractions prisées, comme la plage de Port d’Avall, à environ 250 mètres, la plage Nord, à 300 mètres, et le château royal de Collioure, qui vous attend à 100 mètres. Cet établissement non-fumeurs est situé à 1,5 km du casino de Collioure.
Le matin, l’hôtel sert un petit-déjeuner continental.
Lors de votre séjour à La Frégate, vous pourrez pratiquer des activités variées à Collioure et dans les environs, comme la randonnée.
L’aéroport le plus proche, celui de Perpignan-Rivesaltes, est accessible à 29 km. 
","8,1",25
Collioure,Hôtel Triton,https://www.booking.com/hotel/fr/triton.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=22&beach_rating_score=8.1&from=searchresults#hotelTmpl,42.52371617,3.08713473,"
Cet établissement est à 1 minute à pied de la plage. Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. Une connexion Wi-Fi gratuite est disponible dans le bâtiment d’origine.
Les chambres de l’Hôtel Triton sont équipées d’une télévision et d’un téléphone. Certains hébergements comprennent un balcon. La salle de bains privative est pourvue d’une douche ou d’une baignoire. Les chambres sont aménagées dans le bâtiment d’origine de l’établissement ou dans son annexe plus récente.
Chaque matin, vous pourrez savourer un petit-déjeuner buffet incluant des croissants et du pain frais sur la terrasse, qui offre une vue sur la mer.
L’Hôtel Triton bénéficie d’une vue magnifique sur la ville fortifiée de Collioure, le château et le clocher. Vous séjournerez à 7 km d’Argelès-sur-Mer, à 25 km de la frontière espagnole et à 30 km de Perpignan. Un parking public est à votre disposition en face de l’établissement, moyennant des frais supplémentaires. 
","7,3",25
Collioure,Appartement Saphir - 4SAP7,https://www.booking.com/hotel/fr/appartement-saphir-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=68&beach_rating_score=8.2&from=searchresults#hotelTmpl,42.52437300,3.09009400,"
L'Appartement Saphir - 4SAP7 est situé à Collioure, à 50 mètres de la plage de Balette, à 200 mètres de celle de Boutigue et à 250 mètres de celle de Port Avall. Cet établissement en bord de mer dispose d'une terrasse et d'un parking privé gratuit.
Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire ou d'une douche. Sa kitchenette est équipée d'un micro-ondes et d'un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous séjournerez à 1,2 km du château royal et à 3,4 km du casino de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 39 km. 
","7,5",25
Collioure,Le Madeloc Hôtel & Spa,https://www.booking.com/hotel/fr/madeloc.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=546&beach_rating_score=8.3&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52876467,3.07865426,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Madeloc Hôtel & Spa ! Connectez-vous pour économiser.
Cet établissement est à 10 minutes à pied de la plage. Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi et un hammam. Des soins de beauté et des massages sont dispensés sur demande.
Présentant des tons neutres rehaussés d'une couleur vive, les chambres climatisées de l'établissement comprennent une télévision à écran LCD et un minibar. Certaines sont dotées d'une terrasse ou d'un balcon. Les chambres sont aménagées à l'un des trois étages de l'hôtel et sont uniquement accessibles par des escaliers. L'une d’elles est adaptée aux personnes à mobilité réduite.
Chaque matin, l’établissement sert un petit-déjeuner buffet. Vous pourrez déguster ce repas dans le confort de votre chambre. Par ailleurs, le Madeloc est équipé d'une connexion Wi-Fi gratuite dans l'ensemble de son enceinte.
Cet hôtel possède en outre une boutique de souvenirs vendant des produits locaux, des produits de spa et des bijoux.
L'établissement est implanté à seulement 200 mètres de la gare de Collioure et à 5 minutes de la D914. Il se trouve également à 6,5 km d'Argelès-sur-Mer et à 25,5 km de la frontière espagnole. Sur demande et moyennant des frais supplémentaires, un parking privé est disponible sur place. 
","8,8",25
Collioure,Les Suites de Collioure,https://www.booking.com/hotel/fr/les-suites-de-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=187&beach_rating_score=8.2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,42.52439000,3.08272600,"
Cet établissement est à 2 minutes à pied de la plage. Situé à Collioure, à 200 mètres de la plage de Port Avall et à 350 mètres de celle de Boramar, l'établissement Les Suites de Collioure propose une vue sur la ville et une connexion Wi-Fi gratuite.
Les logements comprennent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.
Vous séjournerez à proximité de la plage de Boutigue, du château royal de Collioure et du casino de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 30 km. 
","9,4",25
Collioure,Clémentine,https://www.booking.com/hotel/fr/clementine-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=271&beach_rating_score=8.2&from=searchresults#hotelTmpl,42.52558237,3.08207897,"
Situé à Collioure, à moins de 1,4 km du casino, le Clémentine propose des hébergements climatisés. Situé à 200 mètres du château royal de Collioure, l'établissement possède un jardin et un parking privé gratuit.
Cet appartement comprend 2 chambres, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge.
L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 29 km. 
",1.0,25
Collioure,Au coeur de Collioure,https://www.booking.com/hotel/fr/au-coeur-de-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=54&beach_rating_score=8.1&from=searchresults#hotelTmpl,42.52739350,3.08475790,"
Situé à Collioure, à 50 mètres de la plage de Boramar et à 150 mètres de celle du Nord, l'établissement Au coeur de Collioure propose une connexion Wi-Fi gratuite et la climatisation. Installé dans un bâtiment datant du XIXe siècle, l'appartement se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, la plongée avec tuba et la pêche.
Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 150 mètres de la plage de Saint-Vincent et à 100 mètres du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 38 km. 
","9,1",25
Collioure,Superbe appartement de 94m2 avec vue sur le Fort St Elme,https://www.booking.com/hotel/fr/superbe-appartement-de-94m2-avec-place-de-parking.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=467&beach_rating_score=8.1&from=searchresults#hotelTmpl,42.52753730,3.07959440,"
Le Superbe appartement de 94m2 avec vue sur le Fort St Elme est situé à Collioure, à 400 mètres du château royal et à 1,2 km du casino de Collioure, dans une région propice à la randonnée. Vous bénéficierez d'un accès à une terrasse et d'un parking privé gratuit.
Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et 2 salles de bains pourvues d'un bidet. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur.
Vous pourrez profiter d'une terrasse.
L'aéroport le plus proche, celui de Perpignan-Rivesaltes, est situé à 29 km. 
",1.0,25
Collioure,VILLA COLLIOURE,https://www.booking.com/hotel/fr/villa-collioure-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8e0a217aca7c0090&srepoch=1656218742&from_beach_sr=1&beach_sr_walking_distance=1067&beach_rating_score=8.3&from=searchresults#hotelTmpl,42.52490820,3.06910490,"
Offrant une vue sur le jardin, la VILLA COLLIOURE propose un hébergement avec une terrasse et une bouilloire, à environ 1,1 km de la plage d'Ouille. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
La villa comprend 4 chambres, une télévision à écran plat ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un micro-ondes, un lave-linge, un réfrigérateur et un four.
Vous séjournerez à proximité de la crique Porteil, de la plage de Port Avall et du château royal de Collioure. L'aéroport de Perpignan-Rivesaltes, le plus proche, est implanté à 29 km. 
",1.0,25
